year,author,title,link,shl_has_link,shl_link
1998,"Hoesch, Donata","Factor mobility: migration with brain drain and technology gain, tariff induced technology transfer and foreign direct investment by small firms.",http://etheses.lse.ac.uk/3745/,True,http://catalogue.libraries.london.ac.uk/record=b1855083~S24
1998,"Islam, H.M. Wasiul",Estimating the undercount in the U.K. 1991 population census.,http://etheses.lse.ac.uk/2857/,True,http://catalogue.libraries.london.ac.uk/record=b1812635~S24
1998,"Jang, Ji-Wook",Doubly stochastic point processes in reinsurance and the pricing of catastrophe insurance derivatives.,http://etheses.lse.ac.uk/1509/,True,http://catalogue.libraries.london.ac.uk/record=b1823711~S24
1998,"Jarvis, Helen C",Negotiating gender divisions of labour: The role of household strategies in explaining residential mobility in Britain.,http://etheses.lse.ac.uk/1520/,True,http://catalogue.libraries.london.ac.uk/record=b1812249~S24
1998,"Jayne, Catherine E","Diplomacy of expropriation: American and British reactions to Mexico's expropriation of foreign oil properties, 1937-1943.",http://etheses.lse.ac.uk/1494/,True,http://catalogue.libraries.london.ac.uk/record=b1812897~S24
1998,"Keene, Edward",The colonising ethic and modern international society: A reconstruction of the Grotian tradition of international theory.,http://etheses.lse.ac.uk/2601/,True,http://catalogue.libraries.london.ac.uk/record=b1818507~S24
1998,"Keller, Godfrey",Optimal learning through experimentation by microeconomic agents.,http://etheses.lse.ac.uk/864/,True,http://catalogue.libraries.london.ac.uk/record=b1848455~S24
1998,"Keller, Robert Godfrey",Optimal learning through experimentation by microeconomic agents.,http://etheses.lse.ac.uk/865/,True,http://catalogue.libraries.london.ac.uk/record=b1848455~S24
1998,"Kim, Jongcheol",Constitutionalising political parties in Britain.,http://etheses.lse.ac.uk/1510/,True,http://catalogue.libraries.london.ac.uk/record=b1840187~S24
1998,"Kissane, William Vincent",Establishing democracy: A comparative analysis of the genesis and stabilisation of democracy in independent Ireland 1918-1937.,http://etheses.lse.ac.uk/2616/,True,http://catalogue.libraries.london.ac.uk/record=b1839071~S24
1998,"Lee, Ming Kwan",Beyond the iron rice bowl: Chinese occupational welfare in market transition.,http://etheses.lse.ac.uk/1483/,True,
1998,"Leibowitz, David Seymour","American constitutional communication: Appellate court opinions and the implications for ""the judicial power of the United States"".",http://etheses.lse.ac.uk/2000/,True,http://catalogue.libraries.london.ac.uk/record=b1812377~S24
1998,"Locock, Louise","Explicit rationing within the NHS quasi-market: the experience of health authority purchasers, 1996-97.",http://etheses.lse.ac.uk/98/,True,http://catalogue.libraries.london.ac.uk/record=b1816207~S24
1998,"Magrini, Stefano",Modelling regional economic growth: the role of human capital and innovation.,http://etheses.lse.ac.uk/868/,True,http://catalogue.libraries.london.ac.uk/record=b1838059~S24
1998,"Manning, Peter Robert",Managing Namibia's marine fisheries: Optimal resource use and national development objectives.,http://etheses.lse.ac.uk/2639/,True,http://catalogue.libraries.london.ac.uk/record=b1812653~S24
1998,"Maria Monteiro da Fonte, Eliane",Public policies and private gains: Integrated rural development in north-east Brazil.,http://etheses.lse.ac.uk/2612/,True,
1998,"Marini, Marco",Wages determination and firm's behaviour under strategic market competition.,http://etheses.lse.ac.uk/1472/,True,http://catalogue.libraries.london.ac.uk/record=b1801162~S24
1998,"Marinucci, Domenico",Semiparametric frequency domain analysis of fractionally integrated and cointegrated time series.,http://etheses.lse.ac.uk/1518/,True,http://catalogue.libraries.london.ac.uk/record=b1839417~S24
1998,"Metochi, Melvina",Mobilization and union leadership in labour organisations: The case of the public corporate sector in Cyprus.,http://etheses.lse.ac.uk/2466/,True,http://catalogue.libraries.london.ac.uk/record=b1780373~S24
1998,"Michelacci, Claudio",Growth with cross-sectional heterogeneity.,http://etheses.lse.ac.uk/2243/,True,http://catalogue.libraries.london.ac.uk/record=b1848789~S24
1998,"Mora, Ricardo",Use of regression trees in the study of nonparametric wage structures.,http://etheses.lse.ac.uk/2605/,True,http://catalogue.libraries.london.ac.uk/record=b1821556~S24
1998,"Morgan-Jones, Ruth","The impact of hearing impairment on the couple, the family and the social network.",http://etheses.lse.ac.uk/1497/,True,
1998,"Muent, Holger",Inter-firm cooperation in a transitional economy: Comparative experience in two Polish regions.,http://etheses.lse.ac.uk/2258/,True,http://catalogue.libraries.london.ac.uk/record=b1842713~S24
1998,"Nava-Escudero, Cesar",Local government organisation in London and Mexico City: A comparative case-study of air quality management.,http://etheses.lse.ac.uk/2868/,True,http://catalogue.libraries.london.ac.uk/record=b1842550~S24
1998,"Nicholls, Lilly",From paradigm to practice: The politics and implementation of sustainable human development in Uganda.,http://etheses.lse.ac.uk/1498/,True,
1998,"Nombela, Gustavo",A political economy approach to privatisation of public firms.,http://etheses.lse.ac.uk/2614/,True,
1998,"O'Riordan, Elspeth Yvonne",British foreign policy and the Ruhr Occupation crisis 1922-1924.,http://etheses.lse.ac.uk/1477/,True,
1998,"Ojserkis, Raymond",The United States & the beginning of the Cold War arms race. The Truman Administration's arms build-up of 1950-1951.,http://etheses.lse.ac.uk/2607/,True,
1998,"Paraskevopoulos, Christos John","Social capital, institutional networks and European regional policy: Adaptation and adjustment in the Aegean Islands.",http://etheses.lse.ac.uk/2621/,True,http://catalogue.libraries.london.ac.uk/record=b1842161~S24
1998,"Payne, Richard",An empirical analysis of exchange rates using high-frequency data.,http://etheses.lse.ac.uk/1499/,True,
1998,"Penn, Gemma Louise",Medicalization and representations of smoking in public discourse and images.,http://etheses.lse.ac.uk/1503/,True,http://catalogue.libraries.london.ac.uk/record=b1812155~S24
1998,"Pennington, Mark","Property rights, public choice and urban containment: A study of the British planning system.",http://etheses.lse.ac.uk/1496/,True,http://catalogue.libraries.london.ac.uk/record=b1810367~S24
1998,"Petrongolo, Barbara",Job matching and unemployment: Applications to the UK labour market and international comparisons.,http://etheses.lse.ac.uk/1501/,True,http://catalogue.libraries.london.ac.uk/record=b1813156~S24
1998,"Phillips, Nicola Jane","Globalisation and state power: Political and economic reform in Argentina, 1989-1995.",http://etheses.lse.ac.uk/1505/,True,http://catalogue.libraries.london.ac.uk/record=b1837710~S24
1998,"Povel, Paul","Financial contracts, bankruptcy and product market competition.",http://etheses.lse.ac.uk/858/,True,http://catalogue.libraries.london.ac.uk/record=b1838964~S24
1998,"Psoinos, Anna",Information systems in support of employee empowerment: A study of manufacturing organisations in the UK.,http://etheses.lse.ac.uk/1636/,True,
1998,"Reade, Carol Elizabeth Wasbauer",Organisational identification of managers in multinational corporations: A quantitative case study in India and Pakistan.,http://etheses.lse.ac.uk/1490/,True,http://catalogue.libraries.london.ac.uk/record=b1803422~S24
1998,"Reinke, Jens",Group solidarity and transaction costs: Micro-credit in South Africa.,http://etheses.lse.ac.uk/2242/,True,http://catalogue.libraries.london.ac.uk/record=b1842870~S24
1998,"Richter, Ansgar",Corporate restructuring in the United Kingdom and West Germany: Recent developments in large non-financial companies.,http://etheses.lse.ac.uk/1502/,True,http://catalogue.libraries.london.ac.uk/record=b1810209~S24
1998,"Ritchie, John Miller",Limits of reductionism.,http://etheses.lse.ac.uk/1458/,True,http://catalogue.libraries.london.ac.uk/record=b1790597~S24
1998,"Rynhold, Jonathan M",Israeli political culture in Israel's relations with the United States over the Palestinian question 1981-96.,http://etheses.lse.ac.uk/1517/,True,http://catalogue.libraries.london.ac.uk/record=b1823340~S24
1998,"Schwarz, Tanya","Ethiopian Jewish immigrants in Israel: Living well and ""becoming deaf"" in the homeland.",http://etheses.lse.ac.uk/2603/,True,http://catalogue.libraries.london.ac.uk/record=b1821554~S24
1998,"Serra, Mauricio Aguiar",The social impacts of regional development policies in Eastern Amazonia: A case study of Parauapebas.,http://etheses.lse.ac.uk/2482/,True,
1998,"Sessions, John G","Unemployment, earnings and absence: British and European labour market experience.",http://etheses.lse.ac.uk/2274/,True,http://catalogue.libraries.london.ac.uk/record=b1839356~S24
1998,"Shinoda, Hideaki",Conflicting notions of national and constitutional sovereignty in the discourses of political theory and international relations: A genealogical perspective.,http://etheses.lse.ac.uk/2481/,True,http://catalogue.libraries.london.ac.uk/record=b1812270~S24
1998,"Shomar, Towfic Louis Elias","Phenomenological realism, superconductivity and quantum mechanics.",http://etheses.lse.ac.uk/2602/,True,http://catalogue.libraries.london.ac.uk/record=b1820050~S24
1998,"Tseng, Kuo-Shiang Roy",Sceptical politics and idealistic historiography: Michael Oakeshott as a critic of Enlightenment positions.,http://etheses.lse.ac.uk/2483/,True,http://catalogue.libraries.london.ac.uk/record=b1839608~S24
1998,"Verropoulou, Georgia","The demography of Cyprus, 1881-1982.",http://etheses.lse.ac.uk/1495/,True,
1998,"Wallach, Marc",The unintelligibility of scepticism resurrected.,http://etheses.lse.ac.uk/2486/,True,http://catalogue.libraries.london.ac.uk/record=b1837617~S24
1998,"Wigley, Simon",The role of desert in distributive justice.,http://etheses.lse.ac.uk/1504/,True,
1998,"Willer, Dirk",The development of equity capital markets in transition economies: Privatisation and shareholder rights.,http://etheses.lse.ac.uk/1507/,True,
1998,"Woolley, Oliver","Earth-shakers of Sahafatra: Authority, fertility, and the cult of nature in southeast Madagascar.",http://etheses.lse.ac.uk/2610/,True,http://catalogue.libraries.london.ac.uk/record=b1838589~S24
1998,"Wu, Cheng-chong",The concept of urban social sustainability: Co-ordinating everyday life and institutional structures in London.,http://etheses.lse.ac.uk/2251/,True,
1998,"Yokoi, Noriko","Searching for a balance: Britain's trade policy towards Japan, 1950-54.",http://etheses.lse.ac.uk/2567/,True,
